station_code,cust_id,first_dw_billdate,last_dw_billdate,zw_day,day_num,total_num,total_fee,bill_num,kz_total_num,kz_total_fee,kz_bill_num,th_total_num,th_total_fee,th_bill_num,cancel_total_num,cancel_total_fee,cancel_bill_num,avg_day,median_day,stddev_day
1003,125411,2018/1/12 0:00,2019/8/31 0:00,596,168,-1613,18683.53,226,-649,17042.51,221,54,-1963,19,0,0,0,3.568862275,2,4.32161957
1003,125412,2018/1/12 0:00,2019/8/23 0:00,588,363,-6308,134316.82,855,-3027,98713.82,771,211,-12973,36,0,0,0,1.624309392,1,2.231681771
1003,125413,2018/1/12 0:00,2019/8/30 0:00,595,347,-9888,108666.71,766,-3266,72943.7,693,224,-10110,32,0,0,0,1.719653179,1,2.428043266
1003,125414,2018/3/28 0:00,2019/3/26 0:00,363,42,-200,4670,53,-194,3635,49,7,-205,4,0,0,0,8.853658537,5,14.25817861
1003,125415,2018/3/24 0:00,2019/8/14 0:00,508,2,-552,705,2,-2,155,1,0,0,0,0,0,0,508,508,0
1003,125416,2018/3/1 0:00,2019/8/27 0:00,544,52,-1739,14703.24,60,-141,1693,25,3,-727,3,0,0,0,10.66666667,6,12.1504727
1003,125417,2019/5/23 0:00,2019/9/1 0:00,101,31,-87,12947.59,42,-11,1107,7,1,-450,1,0,0,0,3.366666667,2.5,2.892327014
1003,125418,2018/2/1 0:00,2019/7/16 0:00,530,24,-60,4318,28,-54,2898,22,2,-25,2,0,0,0,23.04347826,12,28.87977818
1003,125419,2018/1/12 0:00,2019/9/2 0:00,598,387,-21252,187503.92,951,-4536,104020,796,253,-18115,49,0,0,0,1.549222798,1,2.248525577
1003,125420,2018/2/1 0:00,2019/9/1 0:00,577,24,-1415,7744,25,-467,5614,22,2,-473,2,0,0,0,25.08695652,12,32.97154642
1003,125421,2018/5/13 0:00,2018/5/13 0:00,0,1,-2,45,2,-2,45,2,0,0,0,0,0,0,\N,\N,\N
1003,125423,2018/4/22 0:00,2018/12/18 0:00,240,10,-33,452,10,-32,452,10,0,0,0,0,0,0,26.66666667,11,29.35605181
1003,125424,2018/3/1 0:00,2019/5/10 0:00,435,14,-1572,5965,20,-228,2040,11,2,-365,2,0,0,0,33.46153846,28,21.38876551
1003,125425,2018/1/12 0:00,2019/9/1 0:00,597,175,-3336,27576.01,248,-656,17809.01,218,28,-1877,10,0,0,0,3.431034483,2,4.264712475
1003,125427,2018/2/1 0:00,2019/8/5 0:00,550,18,-1329,7384,18,-268,2719,7,1,-180,1,0,0,0,32.35294118,18,51.88895516
1003,125428,2018/2/1 0:00,2019/8/30 0:00,575,157,-11545,73482.87,234,-682,28548.51,165,33,-7412,14,0,0,0,3.685897436,3,3.751588531
1003,125429,2018/1/12 0:00,2019/9/1 0:00,597,102,-2620,58831.31,130,-577,12501.01,106,87,-1254,2,0,0,0,5.910891089,4,7.50062573
1003,125431,2018/3/1 0:00,2019/6/3 0:00,459,8,-14,2675,8,-8,715,3,0,0,0,0,0,0,65.57142857,79,52.91194071
1003,125432,2018/1/12 0:00,2019/9/2 0:00,598,444,-50957,476405.24,1208,-5415,189904.45,919,111,-17201,58,1,-1680,1,1.349887133,1,1.97545177
1003,125433,2018/1/12 0:00,2019/9/1 0:00,597,208,-3398,43688.56,308,-984,26001.5,252,12,-3987,9,0,0,0,2.884057971,2,3.246118002
1003,125434,2018/3/1 0:00,2019/9/1 0:00,549,73,-3682,33759.07,88,-449,12076,43,3,-290,2,0,0,0,7.625,6,6.208053685
1003,125435,2018/8/4 0:00,2018/9/19 0:00,46,2,-10,417,3,-2,337,2,0,0,0,0,0,0,46,46,0
1003,125436,2018/3/24 0:00,2019/9/1 0:00,526,297,-3696,74663.48,584,-1571,58917.68,540,61,-3915,28,0,0,0,1.777027027,1,1.852029369
1003,125439,2018/3/24 0:00,2019/8/6 0:00,500,4,-553,1600,4,0,0,0,0,0,0,0,0,0,166.6666667,13,223.7116199
1003,125440,2018/1/12 0:00,2019/9/2 0:00,598,258,-15690,95049.32,397,-1381,53086.12,320,18,-2059,16,0,0,0,2.326848249,2,2.877894244
1003,125441,2018/8/22 0:00,2018/9/7 0:00,16,2,-8,102,2,-8,102,2,0,0,0,0,0,0,16,16,0
1003,125442,2018/2/1 0:00,2018/10/1 0:00,242,7,-72,2125,8,-69,1405,6,0,0,0,0,0,0,40.33333333,28.5,30.80945021
1003,125443,2018/3/24 0:00,2019/8/24 0:00,518,90,-6721,39144.11,116,-272,12076.01,56,10,-1835,6,0,0,0,5.820224719,4,6.275620383
1003,125444,2018/3/24 0:00,2019/4/17 0:00,389,11,-6952,9238,11,-27,2313,10,0,0,0,0,0,0,38.9,12,61.5230851
1003,125445,2019/7/27 0:00,2019/7/27 0:00,0,1,-2,450.1,1,0,0,0,0,0,0,0,0,0,\N,\N,\N
1003,125446,2018/2/1 0:00,2019/9/2 0:00,578,36,-539,13430.07,40,-79,3583.01,23,1,-95,1,0,0,0,16.51428571,9,26.08817075
1003,125447,2018/7/16 0:00,2019/9/2 0:00,413,64,-93,6890.06,79,-75,2480,65,2,-405,2,0,0,0,6.555555556,2,13.98159536
1003,125448,2018/1/12 0:00,2019/7/23 0:00,557,70,-9496,49023.5,88,-2647,34665.5,72,16,-3298,7,0,0,0,8.072463768,5,7.356981975
1003,125450,2018/2/1 0:00,2019/8/30 0:00,575,199,-2476,61567.2,317,-1345,22425.9,227,38,-2286,10,0,0,0,2.904040404,2,4.165258409
1003,125452,2018/1/12 0:00,2019/9/1 0:00,597,86,-1067,11558.61,112,-284,7808.53,99,32,-1510,13,0,0,0,7.023529412,3,9.769070605
1003,125453,2019/8/13 0:00,2019/8/13 0:00,0,1,-2,106,1,-1,90,1,0,0,0,0,0,0,\N,\N,\N
1003,125454,2018/3/24 0:00,2019/8/18 0:00,512,31,-840,22086.06,39,-9,1126,7,2,-720,2,0,0,0,17.06666667,8,20.79091682
1003,125455,2018/1/12 0:00,2019/9/1 0:00,597,227,-7083,116765.56,362,-1858,73093.55,265,11,-2540,6,0,0,0,2.64159292,2,3.115738685
1003,125456,2018/1/12 0:00,2019/8/30 0:00,595,61,-2759,54759,79,-804,27018,54,8,-915,4,0,0,0,9.916666667,6,10.44236829
1003,125457,2018/3/24 0:00,2018/11/25 0:00,246,5,-3458,2820,5,0,0,0,6,-2080,2,0,0,0,61.5,60,51.81457324
1003,125458,2018/3/24 0:00,2018/3/24 0:00,0,1,-5150,5150,1,0,0,0,0,0,0,0,0,0,\N,\N,\N
1003,125459,2018/9/9 0:00,2019/8/18 0:00,343,23,-40,4375,24,-31,1562,17,1,-85,1,0,0,0,15.59090909,6,26.79494371
1003,125461,2018/5/4 0:00,2018/5/9 0:00,5,2,-37,957,2,-37,957,2,0,0,0,0,0,0,5,5,0
1003,125462,2018/5/13 0:00,2019/9/2 0:00,477,42,-1987,158870.4,47,-1718,16620,12,4,-1797,3,0,0,0,11.63414634,7,17.41145698
1003,125464,2018/3/1 0:00,2019/8/22 0:00,539,20,-65,6931.26,25,-46,3406.2,16,4,-565,3,0,0,0,28.36842105,23,19.87119186
1003,125465,2018/2/1 0:00,2019/1/19 0:00,352,4,-37,2055,4,-36,1765,3,0,0,0,0,0,0,117.3333333,111,68.32438966
1003,125466,2018/3/24 0:00,2019/8/28 0:00,522,32,-4854,44711.2,37,0,0,0,0,0,0,0,0,0,16.83870968,14,12.52119951
1003,125467,2019/8/24 0:00,2019/8/27 0:00,3,2,-4,730,2,0,0,0,0,0,0,0,0,0,3,3,0
1003,125468,2018/3/24 0:00,2018/3/24 0:00,0,1,-4930,4930,1,0,0,0,0,0,0,0,0,0,\N,\N,\N
1003,125469,2018/9/21 0:00,2019/4/26 0:00,217,5,-242,85842,6,-2,310,1,1,-508,1,0,0,0,54.25,56,34.5570181
1003,125470,2018/2/1 0:00,2019/9/2 0:00,578,54,-2728,69423.88,86,-714,31018.3,42,2,-260,2,0,0,0,10.90566038,7,10.32722022
1003,125472,2018/2/1 0:00,2019/5/20 0:00,473,16,-1032,20503,21,-998,10519,10,4,-100,1,0,0,0,31.53333333,22,24.2648351
1003,125473,2018/7/16 0:00,2019/2/13 0:00,212,5,-9,773,5,-7,388,4,0,0,0,0,0,0,53,54,36.51711927
1003,125474,2018/1/12 0:00,2019/8/30 0:00,595,88,-2113,34807.06,103,-467,20137,60,9,-1410,2,0,0,0,6.83908046,5,7.14202966
1003,125478,2018/7/12 0:00,2019/6/12 0:00,335,7,-5,1671,8,0,21,4,4,-92,1,0,0,0,55.83333333,15,65.30803081
1003,125479,2018/4/11 0:00,2019/8/28 0:00,504,20,-46,4266.06,22,-38,3726,20,2,-400,1,0,0,0,26.52631579,29,20.54358248
1003,125480,2018/2/1 0:00,2019/8/18 0:00,563,64,-640,38076,81,-626,36453,77,27,-1844,6,0,0,0,8.936507937,6,8.800925305
1003,125481,2018/3/25 0:00,2019/8/28 0:00,521,60,-12400,119694,101,-2572,46228.3,55,8,-2760,7,0,0,0,8.830508475,8,5.877715867
1003,125482,2018/1/12 0:00,2019/8/23 0:00,588,27,-1294,7364,29,-483,5131,26,0,0,0,0,0,0,22.61538462,21.5,16.21982861
1003,125483,2018/1/12 0:00,2019/8/31 0:00,596,15,-3793,6124.02,15,-137,2363,11,0,0,0,0,0,0,42.57142857,23.5,40.56514036
1003,125484,2019/5/10 0:00,2019/9/2 0:00,115,13,-233,5099.79,15,-174,2408.18,9,1,-270,1,0,0,0,9.583333333,7.5,7.609843771
1003,125486,2018/3/24 0:00,2018/3/24 0:00,0,1,-962,962,1,0,0,0,0,0,0,0,0,0,\N,\N,\N
1003,125487,2018/3/24 0:00,2018/3/24 0:00,0,1,-1744,1744,1,0,0,0,0,0,0,0,0,0,\N,\N,\N
1003,125488,2019/8/27 0:00,2019/8/27 0:00,0,1,-1,75,1,-1,75,1,0,0,0,0,0,0,\N,\N,\N
1003,125489,2018/3/24 0:00,2019/1/5 0:00,287,7,-616,2170,10,-30,1290,8,3,-210,1,0,0,0,47.83333333,49,25.91278106
1003,125491,2018/2/1 0:00,2019/8/31 0:00,576,82,-1383,20436.01,101,-463,17356.01,92,13,-827,7,0,0,0,7.111111111,5,6.178417233
1003,125494,2018/2/1 0:00,2018/5/31 0:00,119,23,-2903,18026,43,-740,15318,41,5,-131,3,0,0,0,5.409090909,1,10.44752729
1003,125495,2018/2/1 0:00,2019/8/2 0:00,547,42,-182,6912,49,-166,6692,48,1,-285,1,0,0,0,13.34146341,6,19.58049024
1003,126106,2018/3/24 0:00,2018/3/24 0:00,0,1,-330,330,1,0,0,0,0,0,0,0,0,0,\N,\N,\N
1003,126107,2018/3/24 0:00,2019/9/2 0:00,527,6,-649,1774,6,-96,1221,5,22,-229,1,0,0,0,105.4,61,110.8162443
1003,126108,2018/3/24 0:00,2018/3/24 0:00,0,1,-2403,2403,1,0,0,0,0,0,0,0,0,0,\N,\N,\N
1003,126109,2018/3/25 0:00,2019/9/1 0:00,525,65,-14218,81340.24,103,-521,15006,38,33,-4905,10,0,0,0,8.203125,6,7.466968276
1003,126113,2018/3/25 0:00,2018/3/25 0:00,0,1,-89812,89812,1,0,0,0,0,0,0,0,0,0,\N,\N,\N
1003,126272,2018/10/12 0:00,2019/2/20 0:00,131,2,-5,300,2,-5,300,2,0,0,0,0,0,0,131,131,0
1003,126314,2018/3/25 0:00,2019/8/26 0:00,519,116,-696,13429.02,173,-672,13411,173,22,-765,9,0,0,0,4.513043478,3,5.40911504
1003,126457,2018/3/26 0:00,2019/9/1 0:00,524,143,-884,44829.26,198,-733,20993.08,140,15,-2575,4,0,0,0,3.690140845,2,4.92933601
1003,126463,2018/3/26 0:00,2019/8/27 0:00,519,100,-504,30576.01,133,-354,11556,84,19,-3789,11,0,0,0,5.242424242,3,6.541384818
1003,126469,2018/3/26 0:00,2019/5/6 0:00,406,5,-5,93,5,-5,93,5,0,0,0,0,0,0,101.5,105.5,49.97249243
1003,126472,2018/3/26 0:00,2019/9/1 0:00,524,160,-615,30852.16,230,-394,22122.1,201,25,-3857,12,0,0,0,3.295597484,2,3.602154246
1003,126671,2018/3/27 0:00,2019/4/21 0:00,390,12,-157,3857,14,-146,3777,14,0,0,0,0,0,0,35.45454545,18,32.8034467
1003,126886,2018/3/28 0:00,2019/8/27 0:00,517,22,-89,9246.5,24,-76,4496.5,20,0,0,0,0,0,0,24.61904762,9,32.20688508
1003,126946,2018/3/29 0:00,2019/8/11 0:00,500,23,-111,59455.1,23,0,0,0,0,0,0,0,0,0,22.72727273,16.5,17.65369345
1003,126987,2018/3/29 0:00,2019/8/13 0:00,502,3,-3,1200,3,0,0,0,0,0,0,0,0,0,251,251,239
1003,127033,2018/3/29 0:00,2018/4/1 0:00,3,2,-16,982,3,-16,982,3,0,0,0,0,0,0,3,3,0
1003,127034,2018/4/10 0:00,2019/9/2 0:00,510,56,-416,13033,65,-399,12727,65,5,-360,4,0,0,0,9.272727273,5,9.887465978
1003,127192,2018/3/30 0:00,2019/6/2 0:00,429,3,-7,615,3,-5,335,2,0,0,0,0,0,0,214.5,214.5,12.5
1003,127249,2018/3/30 0:00,2019/8/24 0:00,512,37,-117,4387,37,-96,2527,28,0,0,0,0,0,0,14.22222222,9,15.97760779
1003,127260,2018/3/30 0:00,2019/6/2 0:00,429,2,-2,420,2,-2,420,2,0,0,0,0,0,0,429,429,0
1003,127897,2018/4/15 0:00,2019/4/25 0:00,375,7,-11,2120,7,-1,330,1,1,-350,1,0,0,0,62.5,49,47.39110324
1003,127898,2018/5/13 0:00,2019/8/17 0:00,461,13,-165,4810.5,15,-155,4778,15,0,0,0,0,0,0,38.41666667,12,52.99128597
1003,127900,2018/9/1 0:00,2019/4/19 0:00,230,4,-20,2245,4,-19,965,3,0,0,0,0,0,0,76.66666667,85,40.84387619
1003,127901,2018/11/21 0:00,2018/11/21 0:00,0,1,-190,880,1,-190,880,1,0,0,0,0,0,0,\N,\N,\N
1003,127902,2018/9/15 0:00,2019/8/9 0:00,328,22,-407,11474.01,24,-393,10424,17,10,-905,3,0,0,0,15.61904762,10,31.20664793
1003,127904,2018/4/8 0:00,2019/8/31 0:00,510,53,-444,21503.98,80,-289,12101.36,66,8,-782,6,0,0,0,9.807692308,6,12.21134161
1003,127907,2019/6/9 0:00,2019/6/9 0:00,0,1,-1,300,1,0,0,0,0,0,0,0,0,0,\N,\N,\N
1003,127909,2018/8/13 0:00,2019/8/24 0:00,376,17,-53,14307,18,-12,248,1,0,0,0,0,0,0,23.5,9.5,40.17617453
1003,128354,2018/4/6 0:00,2019/2/25 0:00,325,36,-48,1469,39,-36,912,31,3,-250,3,0,0,0,9.285714286,5,10.01019888
1003,128498,2018/4/7 0:00,2019/8/25 0:00,505,35,-50,16858,37,-1,18,1,0,0,0,0,0,0,14.85294118,9,13.70086376
1003,128502,2018/4/7 0:00,2019/9/1 0:00,512,5,-9,915,5,-8,515,4,0,0,0,0,0,0,128,114.5,122.8922292
1003,129513,2018/4/12 0:00,2018/4/12 0:00,0,1,-30,4200,1,-30,4200,1,0,0,0,0,0,0,\N,\N,\N
1003,129563,2018/6/3 0:00,2019/3/17 0:00,287,3,-6,1076,4,-4,306,2,0,0,0,0,0,0,143.5,143.5,82.5
1003,130498,2018/4/17 0:00,2019/9/1 0:00,502,18,-34,1530,21,-31,1030,19,3,-65,2,0,0,0,29.52941176,15,34.36331431
1003,132225,2018/4/26 0:00,2019/4/26 0:00,365,12,-20,4430,13,-11,980,4,1,-75,1,0,0,0,33.18181818,15,46.28924513
1003,132268,2018/4/26 0:00,2019/8/24 0:00,485,48,-71,9203,50,-71,9203,50,0,0,0,0,0,0,10.31914894,8,8.827197775
1003,132310,2018/4/26 0:00,2019/5/12 0:00,381,20,-207,2000.11,21,-206,2000.1,21,3,-45,1,0,0,0,20.05263158,5,34.6675545
1003,132347,2018/4/27 0:00,2019/8/29 0:00,489,167,-1586,55530.58,280,-1375,36340.5,225,99,-4942,23,0,0,0,2.945783133,2,3.360393021
1003,132420,2018/4/27 0:00,2018/8/7 0:00,102,8,-16,304,9,-16,304,9,5,-104,1,0,0,0,14.57142857,8,17.95913729
1003,132678,2018/4/28 0:00,2018/12/10 0:00,226,3,-5,820,3,0,0,0,0,0,0,0,0,0,113,113,22
1003,132753,2018/4/29 0:00,2018/4/29 0:00,0,1,-1,360,1,0,0,0,0,0,0,0,0,0,\N,\N,\N
1003,133093,2018/5/2 0:00,2019/6/24 0:00,418,18,-74,6564,21,-38,984,8,14,-3396,3,0,0,0,24.58823529,15,28.07355637
1003,133278,2018/5/3 0:00,2018/5/3 0:00,0,1,-1,280,1,0,0,0,0,0,0,0,0,0,\N,\N,\N
1003,133326,2018/5/3 0:00,2019/8/21 0:00,475,12,-30,1284,13,-28,1129,12,1,-25,1,0,0,0,43.18181818,49,38.66362674
1003,133384,2018/5/3 0:00,2018/11/21 0:00,202,6,-18,1253,8,-14,233,4,0,0,0,0,0,0,40.4,29,31.13583145
1003,133478,2018/12/29 0:00,2018/12/29 0:00,0,1,-1,12,1,-1,12,1,0,0,0,0,0,0,\N,\N,\N
1003,133637,2018/5/5 0:00,2018/5/5 0:00,0,1,-1,330,1,-1,330,1,0,0,0,0,0,0,\N,\N,\N
1003,133780,2018/5/6 0:00,2019/7/19 0:00,439,69,-354,10447,86,-293,8232,63,21,-575,2,0,0,0,6.455882353,5,5.065552126
1003,133985,2018/5/8 0:00,2019/7/21 0:00,439,39,-238,11350,60,-202,7540,47,6,-562,3,0,0,0,11.55263158,7,11.80253623
1003,134435,2018/9/24 0:00,2019/6/19 0:00,268,3,-3,530,3,-2,30,2,0,0,0,0,0,0,134,134,99
1003,134441,2018/6/19 0:00,2019/8/27 0:00,434,24,-37,11010,31,-4,610,4,0,0,0,0,0,0,18.86956522,2,41.26089247
1003,134539,2018/7/18 0:00,2018/7/18 0:00,0,1,-6,393,1,-6,393,1,0,0,0,0,0,0,\N,\N,\N
1003,134688,2018/12/8 0:00,2018/12/8 0:00,0,1,-5,380,1,-5,380,1,0,0,0,0,0,0,\N,\N,\N
1003,134697,2018/7/18 0:00,2018/7/19 0:00,1,2,-2,285,2,-2,285,2,0,0,0,0,0,0,1,1,0
1003,135341,2018/5/24 0:00,2018/10/31 0:00,160,5,-60,3496,5,-60,3496,5,0,0,0,0,0,0,40,33.5,20.86863675
1003,135607,2018/5/27 0:00,2018/5/27 0:00,0,1,-17,170,1,-17,170,1,0,0,0,0,0,0,\N,\N,\N
1003,135775,2018/5/21 0:00,2019/9/1 0:00,468,4,-86,891,6,-86,891,6,1,-8,1,0,0,0,156,187,115.991379
1003,135881,2019/1/2 0:00,2019/1/2 0:00,0,1,-1,145,1,-1,145,1,0,0,0,0,0,0,\N,\N,\N
1003,135936,2018/5/17 0:00,2019/8/31 0:00,471,76,-630,21990.14,103,-529,10966.04,72,12,-1452,7,0,0,0,6.28,4,5.864150976
1003,135977,2018/5/17 0:00,2018/5/17 0:00,0,1,-2,1040,1,0,0,0,0,0,0,0,0,0,\N,\N,\N
1003,136617,2018/5/18 0:00,2019/8/30 0:00,469,45,-158,5655,48,-149,5135,46,11,-1169,3,0,0,0,10.65909091,5.5,13.39087746
1003,136792,2018/5/27 0:00,2018/5/27 0:00,0,1,-30,360.5,1,-30,360.5,1,0,0,0,0,0,0,\N,\N,\N
1003,136952,2018/5/20 0:00,2018/9/25 0:00,128,3,-3,930,3,0,0,0,0,0,0,0,0,0,64,64,30
1003,137044,2018/5/25 0:00,2019/8/18 0:00,450,141,-2282,81074.12,240,-2098,57029.02,203,280,-8202,10,0,0,0,3.214285714,2,3.900156983
1003,137242,2019/5/31 0:00,2019/7/10 0:00,40,4,0,0,6,0,0,0,4,-1760,3,0,0,0,13.33333333,10,5.436502143
1003,137380,2018/5/31 0:00,2019/8/5 0:00,431,37,-162,7694,50,-149,6533,47,5,-453,3,0,0,0,11.97222222,7.5,12.37489868
1003,138199,2018/5/31 0:00,2019/9/1 0:00,458,34,-107,11388.06,36,-12,898,7,2,-600,2,0,0,0,13.87878788,6,17.96082872
1003,138230,2018/9/18 0:00,2018/10/24 0:00,36,2,-3,160,2,-2,160,2,0,0,0,0,0,0,36,36,0
1003,138383,2018/7/5 0:00,2019/8/26 0:00,417,25,-51,6125.13,28,-25,1965,13,6,-545,2,0,0,0,17.375,9,25.40146403
1003,138521,2018/5/30 0:00,2019/8/23 0:00,450,79,-360,11801.5,109,-330,9101.5,101,6,-223,5,0,0,0,5.769230769,4,5.512045265
1003,138708,2018/9/13 0:00,2019/4/17 0:00,216,8,-11,3280.2,8,0,0,0,0,0,0,0,0,0,30.85714286,22,31.00427884
1003,138904,2018/6/1 0:00,2019/7/8 0:00,402,18,-205,6339,26,-201,5059,22,2,-120,1,0,0,0,23.64705882,21,15.3429086
1003,139062,2018/6/3 0:00,2019/8/26 0:00,449,28,-177,15672.09,38,-118,2082.08,13,12,-2979,4,0,0,0,16.62962963,15,12.41011579
1003,139759,2018/6/7 0:00,2018/6/7 0:00,0,1,-1,260,1,0,0,0,0,0,0,0,0,0,\N,\N,\N
1003,140103,2018/6/9 0:00,2018/10/15 0:00,128,2,-55,598,2,-55,598,2,0,0,0,0,0,0,128,128,0
1003,140378,2018/6/11 0:00,2019/7/25 0:00,409,33,-208,4697,40,-159,3490,35,6,-525,4,0,0,0,12.78125,5.5,15.80888669
1003,140772,2018/6/13 0:00,2018/6/13 0:00,0,1,-4,220,1,-4,220,1,0,0,0,0,0,0,\N,\N,\N
1003,141494,2018/6/21 0:00,2018/6/22 0:00,1,2,-2,455,3,-1,75,2,1,-80,1,0,0,0,1,1,0
1003,141509,2018/6/19 0:00,2018/10/23 0:00,126,4,-20,1337,6,-19,1292,6,0,0,0,0,0,0,42,50,21.18175315
1003,141671,2018/11/23 0:00,2019/6/17 0:00,206,4,-8,258.03,5,-8,258.03,2,4,-1240,1,0,0,0,68.66666667,96,48.14099662
1003,142207,2018/6/24 0:00,2018/8/9 0:00,46,2,-5,1350,2,0,0,0,0,0,0,0,0,0,46,46,0
1003,142565,2018/6/27 0:00,2018/6/27 0:00,0,1,-5,1500,1,0,0,0,0,0,0,0,0,0,\N,\N,\N
1003,142687,2018/7/19 0:00,2019/8/28 0:00,405,9,-10,856,10,-10,856,10,0,0,0,0,0,0,50.625,30.5,49.38354356
1003,143226,2018/7/3 0:00,2019/8/7 0:00,400,22,-388,81053.2,22,0,0,0,0,0,0,0,0,0,19.04761905,17,10.61210535
1003,143426,2018/7/16 0:00,2018/8/29 0:00,44,2,-155,2000,3,-154,1590,2,0,0,0,0,0,0,44,44,0
1003,143794,2018/7/26 0:00,2018/7/26 0:00,0,1,-1,110,1,-1,110,1,0,0,0,0,0,0,\N,\N,\N
1003,144301,2018/7/10 0:00,2019/7/20 0:00,375,7,-48,1100.02,9,-34,630,5,22,-490,2,0,0,0,62.5,37,80.00156248
1003,144338,2018/7/10 0:00,2019/7/29 0:00,384,5,-389,5467,10,-378,4427,6,60,-79,1,0,0,0,96,55.5,110.9301582
1003,144438,2018/7/11 0:00,2019/6/29 0:00,353,7,-60,1322,7,-58,702,5,1,-8,1,0,0,0,58.83333333,5,88.93521362
1003,146433,2018/7/25 0:00,2019/8/16 0:00,387,12,-57,3125,14,-54,1585,11,2,-55,1,0,0,0,35.18181818,16,35.49857406
1003,146697,2018/7/28 0:00,2019/1/23 0:00,179,2,-2,860,2,0,0,0,0,0,0,0,0,0,179,179,0
1003,146788,2018/7/29 0:00,2019/8/16 0:00,383,27,-110,8892,30,-87,4422,21,81,-1331,2,0,0,0,14.73076923,6.5,22.17163415
1003,148186,2018/8/12 0:00,2019/4/22 0:00,253,21,-511,21861,24,-505,20931,21,13,-655,2,0,0,0,12.65,10.5,9.880662933
1003,148297,2018/8/13 0:00,2019/8/28 0:00,380,114,-713,52014.62,155,-666,42999.56,139,21,-2675,8,0,0,0,3.362831858,2,3.487174851
1003,149123,2018/8/21 0:00,2019/1/17 0:00,149,23,-56,3935,24,-26,1731,15,1,-410,1,0,0,0,6.772727273,4,6.801950377
1003,149271,2018/8/23 0:00,2019/8/31 0:00,373,76,-386,20365.06,91,-359,13490.06,75,23,-3370,8,0,0,0,4.973333333,3,5.775750072
1003,149354,2018/8/23 0:00,2019/6/2 0:00,283,11,-32,4355,13,-7,1240,5,0,0,0,0,0,0,28.3,9.5,39.97011384
1003,149420,2018/8/24 0:00,2018/9/5 0:00,12,2,-5,2220,2,0,0,0,0,0,0,0,0,0,12,12,0
1003,149687,2018/8/26 0:00,2018/8/26 0:00,0,1,-1,360,1,0,0,0,0,0,0,0,0,0,\N,\N,\N
1003,149742,2018/8/27 0:00,2018/12/21 0:00,116,6,-11,1055,7,-10,675,6,0,0,0,0,0,0,23.2,10,20.48804529
1003,150559,2018/9/4 0:00,2019/8/23 0:00,353,13,-39,2547,14,-38,2412,13,1,-240,1,0,0,0,29.41666667,17.5,29.66327228
1003,150854,2018/9/7 0:00,2018/9/7 0:00,0,1,-5,2850,1,0,0,0,0,0,0,0,0,0,\N,\N,\N
1003,151146,2018/9/10 0:00,2018/9/10 0:00,0,1,-7,80.5,1,-7,80.5,1,0,0,0,0,0,0,\N,\N,\N
1003,151187,2018/10/3 0:00,2019/8/28 0:00,329,16,-143,15311.38,20,-83,10721,15,0,0,0,0,0,0,21.93333333,9,30.444412
1003,151330,2018/9/12 0:00,2018/9/12 0:00,0,1,-1,450,1,0,0,0,0,0,0,0,0,0,\N,\N,\N
1003,152953,2018/9/23 0:00,2019/8/16 0:00,327,30,-52,7911,32,-26,2791,15,0,0,0,0,0,0,11.27586207,7,10.70255062
1003,153344,2018/10/1 0:00,2019/8/28 0:00,331,17,-62,4883,20,-56,2603,16,5,-433,2,0,0,0,20.6875,10.5,24.01228527
1003,153856,2018/10/2 0:00,2018/10/2 0:00,0,1,-1,410,1,0,0,0,0,0,0,0,0,0,\N,\N,\N
1003,153920,2018/10/3 0:00,2018/10/3 0:00,0,1,-1,300,1,0,0,0,0,0,0,0,0,0,\N,\N,\N
1003,154189,2018/10/9 0:00,2019/8/2 0:00,297,3,-4,430,4,-3,70,3,0,0,0,0,0,0,148.5,148.5,41.5
1003,154332,2018/10/8 0:00,2019/2/14 0:00,129,4,-16,1095,4,0,0,0,0,0,0,0,0,0,43,1,59.39696962
1003,154393,2018/10/9 0:00,2019/8/14 0:00,309,4,-32,12695,5,0,0,0,0,0,0,0,0,0,103,52,97.16309313
1003,154549,2018/10/10 0:00,2018/10/10 0:00,0,1,-2,1400,1,0,0,0,0,0,0,0,0,0,\N,\N,\N
1003,155410,2018/10/17 0:00,2019/8/31 0:00,318,193,-3181,82254.3,284,-1,0.1,1,1,-410,1,0,0,0,1.65625,1,1.467197761
1003,156562,2018/10/26 0:00,2019/9/2 0:00,311,16,-14,3782.1,16,-5,1232,5,1,-550,1,0,0,0,20.73333333,14,16.47004014
1003,156663,2018/10/27 0:00,2018/12/13 0:00,47,5,-10,2761,5,0,0,0,0,0,0,0,0,0,11.75,2.5,16.93184869
1003,157161,2018/11/1 0:00,2019/9/2 0:00,305,6,-26,990,7,-26,990,7,0,0,0,0,0,0,61,42,72.22741862
1003,158937,2018/11/12 0:00,2019/8/29 0:00,290,113,-668,26611.59,185,-581,12681.58,135,29,-4515,11,0,0,0,2.589285714,2,2.613678208
1003,159123,2018/11/15 0:00,2019/8/5 0:00,263,6,-5,1908,7,-2,348,2,1,-300,1,0,0,0,52.6,47,26.82237872
1003,162047,2018/11/23 0:00,2019/8/30 0:00,280,10,-16,6159,10,-2,49,1,0,0,0,0,0,0,31.11111111,30,24.95972064
1003,162100,2018/11/22 0:00,2019/8/4 0:00,255,10,-12,10.61,11,0,0,0,0,0,0,0,0,0,28.33333333,25,23.03620339
